Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2023-07-21,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/4y59IJ,3.5,,"Maybe a little ropey at some points (especially some of the camera work right at the beginning??) but overall I enjoyed!

One thing I cannot overlook, though, is the High Evolutionary's abysmal city planning skills. You can't claim to want to build a new, utopian civilization and then construct exactly the same sorts of awful car-dependant, single family suburban sprawl 😡😡

Cosmo :)",,2023-07-20
2023-07-25,Edge of Tomorrow,2014,https://boxd.it/4zUW3h,3.5,,"This is, by all accounts, a pretty damn solid movie.",,2023-07-24
2023-07-31,Déjà Vu,2006,https://boxd.it/4CcwAD,4,,"I'm always gonna enjoy movies that play around with time in a fun way. Especially liked that this one breaks free from the ""you can't ever change the past"" chains that so many films subject themselves to.

Denzel Washington is super charismatic, too. Need to see more of his work!",,2023-07-28
2023-08-04,Oppenheimer,2023,https://boxd.it/4DOYX1,4.5,,"Oppenheimer is a massive movie that demands a lot from its audience and I just kept thinking to myself in the cinema, while watching this beautiful movie, how lucky I was to be able to experience it in IMAX as God...I mean, Nolan, intended.

Basically everything about the movie is perfect, I'd say. The 3 hour runtime is long, and I definitely felt it, but it's worth it for such an awesome crescendo of events, all branching off and building on each other, ultimately leading up to that moment with the final test.

Speaking of, I don't think I've ever heard a cinema so quiet before; you could've heard a pin drop in the front row. Everyone was just completely transfixed on picture in front of them, waiting for the impending shockwave to blow us out of our seats. You know, I hate to say it, but I actually almost felt like I was there <i>with</i> the characters, witnessing the event firsthand.

Everyone brought their A-game to this film, and I really, <i>really</i> hope Emily Blunt gets the recognition she deserves; maybe a Best Supporting Actress? Matt Damon is Matt Damon and I think he needs a mention for often bringing a bit of levity to such a heavy film; he's always good in his roles and I love the man. Ironically I don't have many strong feelings about Cillian Murphy's performance, one way or another!

Good lord I want to fucking <i>sob</i> at how emphatic and powerful Göransson's soundtrack is, too. He already has such a stacked list of movies in his portfolio and this is just yet another, perfectly capturing the essence of the movie and translating it into a sound that fills every corner of the room and plays with emotions I didn't even know I had!",cineworld leicester square,2023-08-03
2023-08-09,Marcel the Shell with Shoes On,2021,https://boxd.it/4FncGv,5,,I'm crying. Marcel is just a little guy and I'm <i>crying</i>.,,2023-08-08
2023-08-12,Superbad,2007,https://boxd.it/4GgAft,2.5,,"not for me :)

the mclovin subplot was funny though!",,2023-08-11
2023-08-20,We Need to Talk About Kevin,2011,https://boxd.it/4ILrEz,3,,"Wishful thinking to hope that a movie adaptation would include 100% of the content from its accompanying book.

A distinct lack of detail in comparison to the source material meant I really just found this a rushed, low-impact version of a story I previously really enjoyed.",,2023-08-19
2023-08-29,In the Mood for Love,2000,https://boxd.it/4LGcUJ,3.5,,I think this might hit me later tonight :'),picturehouse finsbury,2023-08-28
2023-09-04,GoodFellas,1990,https://boxd.it/4NqCxH,4,,Damn this has a <i>great</i> soundtrack,picturehouse finsbury,2023-09-03
2023-09-08,The Nun II,2023,https://boxd.it/4OxVOv,3,,"OK I'll admit I enjoyed this more than I thought I would.

Visually quite appealing and I thought the sound design was good too!

I definitely felt painfully aware of the endlessly repeating cycle of ""normal dialogue, creepy silence, expected jump-scare"" about half an hour into the movie and it just continued like that for the rest of the runtime which was tiring to watch. Could've definitely switched up the pacing a bit  and maybe taken some time to build moments of proper tension.

I did enjoy how silly and aggressive the Nun was, though, and at least the violence and horror felt suitably crunchy.",,2023-09-07
2023-09-16,Past Lives,2023,https://boxd.it/4QSc6t,4.5,,arthur :(,"picturehouse central, julia",2023-09-15
2023-09-17,Gladiator,2000,https://boxd.it/4Ra2vT,3,,"According to TikTok, men supposed to think about the Roman Empire at least once a week, so I thought I'd watch this tonight as a bit of revision.

Honestly not sure I can say I enjoyed it that much. The story felt quite flat for me and Crowe's acting left a lot to be desired.

Also the soundtrack is like 90% the same as Pirates of the Caribbean (I know this came first) and that kept catching me out whenever I heard it.",,2023-09-16
2023-09-18,This Is Going to Hurt,2022,https://boxd.it/4RwxJB,4.5,,Remind me to never let myself have favourite characters ever again 🥲,,2023-09-17
2023-09-23,The Truman Show,1998,https://boxd.it/4SNQAL,4.5,Yes,What a spectacular film ❤️,,2023-09-22
2023-09-25,The Irishman,2019,https://boxd.it/4Tpf95,4,,Joe Pesci's face is the wrinkliest thing known to man,picturehouse finsbury,2023-09-24
2023-09-29,No Country for Old Men,2007,https://boxd.it/4UzAvP,3.5,,"I didn't really get it but I resonated with what some of the reviews on here put forward, so probably worth a rewatch on my end.

Javier Bardem is <i>terrifying</i>, though, that's for sure.",,2023-09-28
2023-10-01,TRON: Legacy,2010,https://boxd.it/4V2MSJ,4,Yes,So heavily carried by its soundtrack and visuals. I watched this in IMAX and everything was a bajillion times more impressive. It's just a shame that the story is so lacking.,bfi imax,2023-09-30
2023-10-01,The Rat Catcher,2023,https://boxd.it/4V4Olh,3.5,,LOVED the ending.,,2023-09-30
2023-10-01,Arrival,2016,https://boxd.it/4VejlF,5,Yes,My favourite pastime is finding people who haven't seen <i>Arrival</i> and making them watch it with me. It's fun for the whole family.,,2023-09-30
2023-10-02,Casino,1995,https://boxd.it/4Vv4ZT,4.5,,"<i>""I should never have married him. He's a Gemini""</i>

I think this is my favourite Scorsese film so far! 

There was a great humour and energy that I didn't feel in the others that I've seen, and I actually managed to watch this all in one go without dozing off for a bit in the middle 😅",picturehouse finsbury,2023-10-01
2023-10-06,The Creator,2023,https://boxd.it/4WTQLH,2.5,,"Gets an extra half-star for perfectly capturing how I like sci-fi to look and feel but the script is really Not Great and that makes me sad.

<b><i>OH</i></b> and using Radiohead's <i>Everything In Its Right Place</i> as the in-world <i>Fortunate Son</i> replacement was kinda badass.","bfi imax, julia",2023-10-05
2023-10-07,Molly's Game,2017,https://boxd.it/4XbZnb,3.5,Yes,"Definitely enjoyed it more than I did last time. The first act is very strong and starts with such pace and energy that it's simply very fun to watch.

I thought the end was a bit abrupt, though, and things it felt a little bit too much to me that things magically resved themselves for the sake of a Hollywood ending. Overall, though, I still really liked it!

Also Jessica Chastain is so hot that I forgot how to breathe. So there's that, too.",,2023-10-06
2023-10-14,Fear Street: 1994,2021,https://boxd.it/4ZviiZ,3.5,,"I was so sceptical starting this, sitting with my arms crossed, huffing because I wasn't allowed to pick a ""proper"" horror movie (I wanted to watch <i>Talk to Me</i>).

I was hooting and hollering by the end, though. This is the perfect sort of movie to watch with friends, shouting and laughing at the TV whenever someone makes a silly decision or dies a silly death, and I was fully ready to commit to the marathon and watch all three in a single sitting once the credits rolled.

Not a scary movie by any means but the lighting is great and it's fast-paced enough to make for easy watching. There's a particular scene with a bakery-related appliance that I just thought was <i>great</i>, too!",,2023-10-13
2023-10-19,The Exorcist: Believer,2023,https://boxd.it/51bOUJ,1,,Mmmm it's not so good,"vue westfield, julia",2023-10-18
2023-10-22,Theater Camp,2023,https://boxd.it/51Z1ST,4,,"I'll absolutely be first in line to buy tickets once <i>Joan, Still </i>hits Broadway.

So, so much to love in this movie, I don't know where to start. It's amazingly written and so funny, everyone's acting is on point, and I think the mockumentary angle worked so well!",,2023-10-21
2023-10-22,Moon,2009,https://boxd.it/52i1Xd,3.5,,"Not as good as I remember it being, which was a shame.

Sam Rockwell's performance is great but the movie as a whole feels a bit muddled, especially after revealing a particular plot point so much earlier than I expected.",,2023-10-21
2023-10-26,Killers of the Flower Moon,2023,https://boxd.it/53rNFj,4.5,,"Watched this with a terrible, sinister sense of dread in the pit of my stomach the whole time.",bfi imax,2023-10-26
2023-10-27,X,2022,https://boxd.it/53Gxkz,3.5,,"Twitter, formerly known as X, was a fun horror movie!",,2023-10-26
2023-10-28,Pearl,2022,https://boxd.it/542sWH,3.5,,"Mia Goth might be destined to play these sorts of roles for the rest of her career. Mainly because I think she's the only person who can pull them off.

Also I'm the scarecrow :)",,2023-10-27
2023-10-30,Coraline,2009,https://boxd.it/54MBHt,4,,"If my Other Mother cooked me food like that, I'd happily sign my soul away in an instant.

Hard to believe it's all real stop motion!",julia,2023-10-29
2023-11-01,28 Days Later,2002,https://boxd.it/55Cz7n,3.5,,Tilting my head 45 degrees every other scene to compensate for all the Dutch angles.,,2023-10-31
2023-11-02,Interstellar,2014,https://boxd.it/561rcp,5,Yes,"<i>BFI 70mm</i>

I think I might've just seen God.

What's there to say that someone else hasn't probably said already? It was perfect. I'm already trying to work out when I'll next be able to watch something so incredible again.

To quote the guy next to me, as the credits rolled, ""That was different gravy.""",bfi imax,2023-11-01
2023-11-03,Crank,2006,https://boxd.it/56j1Tj,3,,"Absolutely wild, with some hilariously creative action sequences!",,2023-11-02
2023-11-05,The Killer,2023,https://boxd.it/570OGJ,4,,"Had an absolute blast watching this, and loved basically every second.

Fassbender plays the anonymous hitman with such a satisfying level of neurotic care and precision, and it's hard to imagine anyone else being quite as good in the role.

I really loved the fight choreography in that one particular scene midway through; the shaky cam was maybe a <i>bit</i> too shaky for me but the energy was there and every punch carried great sense of weight behind it.

Not sure how much I'd get out of a rewatch, to be honest, but I'll almost certainly stick it on once it's streaming on Netflix. Super glad I went to see it in the cinema first, though!

Also Fincher includes the word ""normie"" in this so canonically he's a 4chan user in my head now.",the light redhill,2023-11-04
2023-11-06,Over the Garden Wall,2014,https://boxd.it/57pcGh,,,I am Wirt and he is me,julia,2023-11-05
2023-11-11,Talk to Me,2022,https://boxd.it/58QgTH,4,,"Damn where can I get some of that possessed, toe-sucking action???",julia,2023-11-10
